icao24,origin_country,velocity,on_ground
0d118f,Mexico,216.88,0
8015c5,India,147.43,0
a3a5ec,United States,248.61,0
a5487b,United States,140.12,0
a69bb9,United States,119.87,0
ac9850,United States,218.64,0
ac7e1c,United States,250.31,0
a4bef6,United States,199.62,0
c04969,Canada,181.1,0
3e4458,Germany,142.55,0
a88e29,United States,173.65,0
a63b2c,United States,56.04,0
ac48f2,United States,253.38,0
8a036b,Indonesia,0.0,1
a582bb,United States,269.41,0
a53570,United States,35.47,0
c0360e,Canada,105.14,0
a45bd7,United States,248.47,0
0180ab,Libyan Arab Jamahiriya,204.89,0
a7be09,United States,89.18,0
a39e7d,United States,241.16,0
a33bf5,United States,39.65,0
a64e67,United States,225.67,0
abc868,United States,39.26,0
a605eb,United States,47.67,0
a3088f,United States,167.85,0
aa9ed3,United States,32.1,0
ab4b43,United States,69.48,0
a5deee,United States,62.31,0
aaa86a,United States,253.77,0
aaa86c,United States,146.8,0
a70bd1,United States,0.45,1
ad4eca,United States,243.74,0
adb8c0,United States,53.82,0
a6b86e,United States,199.34,0
a63b41,United States,58.93,0
78212c,China,171.0,0
a9a390,United States,223.04,0
781a4b,China,263.2,0
8015a8,India,274.8,0
a6ebaf,United States,41.95,0
a475d8,United States,176.51,0
a39e6b,United States,210.48,0
a9a399,United States,226.47,0
a725df,United States,44.27,0
a88e2e,United States,181.39,0
8015b2,India,250.33,0
aa9ec6,United States,63.16,0
acce1c,United States,42.66,0
ad4eba,United States,220.91,0
a1b573,United States,204.35,0
a70bc9,United States,212.96,0
ad68fa,United States,48.81,0
4a08e9,Romania,218.84,0
a9538b,United States,217.9,0
ad4ef4,United States,55.24,0
ad8b1d,United States,268.17,0
885311,Thailand,219.26,0
aa9eb3,United States,96.15,0
782156,China,256.63,0
4080db,United Kingdom,208.46,0
aaa88b,United States,169.6,0
c07193,Canada,296.37,0
0a0018,Algeria,234.88,0
769104,Singapore,251.0,0
e49dd1,Brazil,217.46,0
a71ea3,United States,66.4,0
abae62,United States,0.0,1
a880ff,United States,236.7,0
adee38,United States,5.92,1
885305,Thailand,228.21,0
a08d22,United States,42.71,0
ac22d8,United States,81.55,0
0a0021,Algeria,222.84,0
ad8b20,United States,168.74,0
a0f70c,United States,208.21,0
873312,Japan,235.49,0
a2c283,United States,82.64,0
a7b0db,United States,50.95,0
a880ed,United States,35.32,0
ab5e9b,United States,216.68,0
abb54f,United States,6.43,1
0d116b,Mexico,225.19,0
8015e4,India,118.67,0
8015e2,India,219.22,0
acce75,United States,5.92,1
a2bb89,United States,222.88,0
a45bfa,United States,240.06,0
a6b833,United States,203.28,0
34324f,Spain,95.38,0
34324e,Spain,236.42,0
ac7e8a,United States,71.94,0
3c64f0,Germany,211.49,0
a52e50,United States,202.15,0
78216a,China,244.19,0
ac8587,United States,173.47,0
3c64f5,Germany,223.15,0
abb579,United States,180.06,0
a605aa,United States,103.16,0
0d0a8d,Mexico,206.12,0
abfbe0,United States,32.62,0
a2bb83,United States,238.19,0
4080c1,United Kingdom,225.75,0
0d117c,Mexico,48.23,0
ac8590,United States,27.78,0
ad9e73,United States,195.2,0
3c4ada,Germany,172.25,0
8015f0,India,212.87,0
39348e,France,232.85,0
a38b84,United States,252.71,0
a1a286,United States,228.89,0
4b15a2,Switzerland,209.53,0
885314,Thailand,235.82,0
3c64ee,Germany,242.44,0
a52e5b,United States,235.15,0
a952e0,United States,67.08,0
a89597,United States,208.44,0
a0f73c,United States,219.84,0
4bc856,Turkey,199.85,0
a3571c,United States,223.38,0
4bc855,Turkey,218.89,0
4009c7,United Kingdom,1.54,1
a8de7d,United States,196.88,0
4009c6,United Kingdom,253.05,0
a1adab,United States,176.3,0
a99b5f,United States,129.85,0
c021f6,Canada,288.15,0
c06a75,Canada,197.89,0
aa328f,United States,210.69,0
e49246,Brazil,221.01,0
4401e8,Austria,195.3,0
0d1129,Mexico,32.21,0
4bc84c,Turkey,249.42,0
4bc84a,Turkey,216.19,0
4b15d8,Switzerland,212.92,0
4401d1,Austria,235.42,0
aadc9c,United States,69.14,0
a94bff,United States,181.6,0
c08478,Canada,33.99,0
a0e431,United States,239.51,0
0d111b,Mexico,212.57,0
e4924a,Brazil,241.13,0
ac1c9a,United States,47.33,0
a9fe88,United States,207.94,0
a02ad2,United States,50.85,0
acccf7,United States,65.93,0
a6428e,United States,45.13,0
0d1138,Mexico,228.22,0
aa92fb,United States,124.42,0
89605b,United Arab Emirates,204.09,0
a15db7,United States,153.18,0
0d112d,Mexico,134.7,0
0d112e,Mexico,233.92,0
a965f4,United States,32.94,0
acd3fd,United States,85.94,0
4b15ed,Switzerland,222.03,0
c06a7f,Canada,120.62,0
4b15ee,Switzerland,223.96,0
408184,United Kingdom,234.81,0
4b15ef,Switzerland,233.41,0
adf3f3,United States,33.13,0
ada699,United States,198.77,0
aa92ff,United States,270.7,0
0d1142,Mexico,83.09,0
70204b,Bangladesh,9.26,1
0d1146,Mexico,212.17,0
a9aee7,United States,52.03,0
0d0a64,Mexico,122.79,0
0d113b,Mexico,243.97,0
ad4390,United States,266.42,0
ada683,United States,238.41,0
ade0b3,United States,46.31,0
4bc843,Turkey,273.83,0
4bc841,Turkey,118.24,0
72866b,Iraq,146.46,0
0d1154,Mexico,212.56,0
0d1155,Mexico,186.77,0
aaa816,United States,69.21,0
a35701,United States,183.28,0
40815c,United Kingdom,181.21,0
aa92f9,United States,228.21,0
ad4389,United States,142.91,0
c06a82,Canada,203.55,0
a07a21,United States,77.49,0
3c7981,Germany,196.86,0
aa92f5,United States,71.06,0
4bc88b,Turkey,68.1,0
a9eb09,United States,29.93,0
a1f116,United States,257.27,0
a9aebe,United States,175.05,0
a3db93,United States,143.88,0
a21127,United States,255.81,0
a9aebc,United States,202.7,0
a1178c,United States,230.56,0
4bc896,Turkey,242.57,0
a07a72,United States,60.84,0
ad438d,United States,240.42,0
a8de56,United States,215.24,0
ab5e17,United States,74.06,0
c06a38,Canada,249.65,0
3946e1,France,82.49,0
a99b1b,United States,184.11,0
a14ae0,United States,28.41,0
3946e5,France,212.11,0
a307fd,United States,42.26,0
a9aec2,United States,201.61,0
4bc88e,Turkey,252.49,0
ad4397,United States,180.25,0
a89545,United States,225.82,0
a71efa,United States,219.17,0
39d305,France,207.62,0
39d307,France,242.89,0
a99b32,United States,161.91,0
39d309,France,151.04,0
0d0a02,Mexico,121.2,0
a1ea0d,United States,80.24,0
0d0a04,Mexico,87.23,0
801726,India,137.86,0
a78890,United States,55.06,0
ac7e09,United States,9.26,1
a83ef5,United States,155.83,0
a6ebc6,United States,144.05,0
0d0a08,Mexico,228.81,0
39d300,France,218.81,0
39d302,France,202.38,0
801729,India,284.13,0
c021a4,Canada,28.3,0
a63b75,United States,224.04,0
800401,India,151.08,0
ab28d7,United States,71.57,0
a271b0,United States,217.57,0
a6b87a,United States,262.93,0
a35766,United States,48.9,0
acc0f4,United States,56.16,0
a2377e,United States,229.35,0
a5cbf3,United States,227.08,0
a70be8,United States,49.65,0
ad3098,United States,185.65,0
a1b4ab,United States,207.91,0
aa4572,United States,40.68,0
ab6519,United States,136.51,0
a031bd,United States,261.12,0
0d0a18,Mexico,218.68,0
a712f9,United States,55.26,0
ad9e03,United States,84.82,0
4bc883,Turkey,81.22,0
841b28,Japan,149.36,0
7103d9,Saudi Arabia,225.06,0
4bc882,Turkey,257.04,0
a8955e,United States,208.37,0
402c01,United Kingdom,34.65,0
a4771b,United States,265.62,0
0d0a0d,Mexico,207.01,0
a7d891,United States,57.62,0
ac48ac,United States,237.95,0
a07a59,United States,84.17,0
344503,Spain,220.49,0
a6ebee,United States,149.77,0
a031d6,United States,79.62,0
3cf194,Germany,195.71,0
aa92c2,United States,248.31,0
782105,China,158.68,0
abb507,United States,247.15,0
a3572c,United States,204.32,0
aaf5a9,United States,259.1,0
a9185b,United States,130.6,0
728644,Iraq,173.82,0
abf09e,United States,224.94,0
4009d9,United Kingdom,250.28,0
4bb563,Turkey,258.48,0
4bb564,Turkey,168.67,0
a8f84d,United States,45.04,0
ac7e0f,United States,43.01,0
a845f4,United States,192.8,0
a14ad1,United States,197.86,0
a14ad4,United States,161.62,0
a2cda7,United States,33.97,0
aaeec5,United States,235.89,0
452087,Bulgaria,211.46,0
a11f9d,United States,218.77,0
a4996b,United States,215.19,0
a35332,United States,42.37,0
a36661,United States,209.13,0
a0f355,United States,240.49,0
73806f,Israel,251.75,0
a8da92,United States,80.19,0
a86925,United States,152.96,0
a47f4f,United States,70.96,0
a47f4e,United States,72.62,0
a59f53,United States,10.29,1
a676a9,United States,204.21,0
a6d9c3,United States,1.29,1
a4995f,United States,221.09,0
ac4717,United States,153.4,0
c058aa,Canada,24.16,0
a2467a,United States,206.54,0
4843f2,Kingdom of the Netherlands,10.29,1
0d0e46,Mexico,226.19,0
a23359,United States,60.94,0
4b5d9e,Switzerland,0.0,1
4068f5,United Kingdom,212.66,0
a0a3df,United States,53.86,0
aa67ab,United States,58.58,0
a4bc0a,United States,53.59,0
a1cffd,United States,194.13,0
440090,Austria,221.97,0
a449f1,United States,206.11,0
a569fa,United States,184.02,0
3c6473,Germany,11.32,1
4843f3,Kingdom of the Netherlands,226.78,0
a2e3a0,United States,42.81,0
aaed0d,United States,229.29,0
4b5d9a,Switzerland,0.0,1
a0b6f9,United States,46.71,0
a0a3c4,United States,40.8,0
a60f4e,United States,56.1,0
738061,Israel,212.83,0
a3795a,United States,127.57,0
738065,Israel,241.61,0
738064,Israel,193.26,0
738063,Israel,209.12,0
ad4d12,United States,0.0,1
738068,Israel,209.17,0
0d0e4b,Mexico,244.01,0
ab274c,United States,255.57,0
4bb470,Turkey,210.83,0
a34c1e,United States,60.68,0
a04cfa,United States,55.65,0
c058cd,Canada,1.29,1
a676c4,United States,197.76,0
a556df,United States,80.79,0
80052d,India,235.21,0
7583ed,Philippines,243.6,0
80052b,India,106.97,0
a3661f,United States,262.69,0
a22003,United States,226.31,0
0d0e69,Mexico,242.56,0
400846,United Kingdom,197.33,0
738075,Israel,144.27,0
aaed42,United States,4.63,1
738073,Israel,220.33,0
0d0e5a,Mexico,135.62,0
3c6490,Germany,236.54,0
c058bf,Canada,247.55,0
a2597f,United States,263.26,0
c058be,Canada,219.88,0
80057d,India,293.44,0
702087,Bangladesh,195.33,0
a35376,United States,53.68,0
86d996,Japan,153.41,0
c080dc,Canada,0.0,1
a9fa34,United States,184.34,0
440057,Austria,237.78,0
adb723,United States,85.37,0
440065,Austria,203.51,0
a0f37e,United States,231.22,0
440062,Austria,206.71,0
3c4a03,Germany,251.79,0
440060,Austria,214.42,0
a06815,United States,165.18,0
151ddc,Russian Federation,176.98,0
3c6422,Germany,32.92,1
a9aac4,United States,85.13,0
a71afd,United States,84.1,0
a569c4,United States,228.0,0
3453cc,Spain,122.0,0
a3c940,United States,248.8,0
738050,Israel,166.34,0
80058a,India,0.0,1
440047,Austria,237.82,0
adb712,United States,54.99,0
440c8c,Austria,212.37,0
738054,Israel,179.64,0
738053,Israel,211.3,0
738052,Israel,212.64,0
3453d3,Spain,3.34,1
440051,Austria,204.55,0
738057,Israel,88.22,0
738056,Israel,206.68,0
c0337d,Canada,158.13,0
738055,Israel,253.98,0
a2d0b2,United States,49.47,0
ab5ad4,United States,58.13,0
7583d1,Philippines,113.67,0
a34039,United States,37.48,0
aaf446,United States,51.76,0
a423d7,United States,204.75,0
44006d,Austria,7.72,1
3c6447,Germany,119.72,0
a90168,United States,58.92,0
abfa24,United States,4.12,1
ac210e,United States,264.73,0
aaed5a,United States,207.29,0
e48b00,Brazil,230.32,0
abc4be,United States,254.36,0
a72f00,United States,54.15,0
3453c1,Spain,217.84,0
484fdf,Kingdom of the Netherlands,229.8,0
7583a5,Philippines,217.17,0
ad675d,United States,7.72,1
a689b8,United States,138.12,0
440080,Austria,218.46,0
7583a0,Philippines,218.77,0
3c6441,Germany,197.22,0
aada2e,United States,42.73,0
ac8dde,United States,40.42,0
4b161b,Switzerland,137.63,0
484fde,Kingdom of the Netherlands,63.92,0
4b161e,Switzerland,170.8,0
a423c4,United States,246.14,0
3c6442,Germany,235.81,0
a09075,United States,42.97,0
ab0144,United States,47.16,0
ad6758,United States,250.59,0
a3a302,United States,120.84,0
4b1620,Switzerland,221.58,0
a34c58,United States,134.15,0
3c644e,Germany,86.98,0
a34c57,United States,210.24,0
a7c14d,United States,86.23,0
ad04d0,United States,0.0,1
e80046,Chile,0.0,1
440075,Austria,189.26,0
70209f,Bangladesh,109.44,0
e80048,Chile,245.18,0
440072,Austria,220.91,0
800589,India,183.94,0
ac7aba,United States,50.86,0
a4cf1c,United States,85.5,0
ad3a0d,United States,52.9,0
a53ca2,United States,53.47,0
0d0e1d,Mexico,238.21,0
e0b04e,Argentina,245.51,0
a1d811,United States,70.21,0
a7ccce,United States,231.43,0
c04688,Canada,0.26,1
a84343,United States,258.29,0
440019,Austria,229.16,0
440018,Austria,3.6,1
a9764e,United States,40.12,0
a9c62b,United States,52.27,0
a7101e,United States,215.1,0
a2d0fb,United States,55.92,0
adc8ee,United States,185.25,0
adaee8,United States,204.24,0
a0b81e,United States,250.21,0
ad52c2,United States,138.03,0
a2d0fd,United States,53.17,0
a0b81d,United States,258.2,0
c0467e,Canada,99.5,0
a650c7,United States,147.15,0
a4bc7f,United States,60.7,0
a0b820,United States,221.74,0
a89ccc,United States,69.34,0
a9ac0e,United States,47.96,0
a6aced,United States,60.52,0
aa914f,United States,57.44,0
a0b826,United States,238.96,0
a4c37e,United States,270.55,0
aaa590,United States,5.14,1
c04671,Canada,238.34,0
a770a2,United States,232.81,0
a59398,United States,262.19,0
a72f91,United States,0.64,1
a913d6,United States,246.47,0
a5d02e,United States,100.74,0
440002,Austria,159.1,0
a7e6cf,United States,185.21,0
a8431a,United States,203.32,0
a3539d,United States,151.68,0
c080a5,Canada,6.94,1
a8f3c1,United States,178.5,0
a783e3,United States,57.12,0
a530ee,United States,30.88,0
a0fea6,United States,225.1,0
a0fea3,United States,256.44,0
a72356,United States,85.59,0
a9bf4b,United States,208.86,0
a8697f,United States,227.7,0
adc8e7,United States,253.77,0
aa9143,United States,36.1,0
a0681c,United States,232.36,0
a0e086,United States,188.56,0
758502,Philippines,0.06,1
a018c4,United States,78.2,0
a6b3ec,United States,35.47,0
a280fe,United States,219.03,0
adf21a,United States,140.51,0
a913a3,United States,65.4,0
a4b065,United States,238.61,0
a0b801,United States,231.83,0
adaeed,United States,219.76,0
a6a0d4,United States,183.02,0
a1b0fb,United States,122.71,0
c03365,Canada,57.48,0
aa9d6e,United States,273.43,0
accb47,United States,82.04,0
0c4353,Dominican Republic,205.23,0
a5e391,United States,40.33,0
a35383,United States,70.81,0
aa3ae4,United States,252.45,0
a83029,United States,46.97,0
a95c38,United States,271.74,0
a1b0f7,United States,73.05,0
a96f66,United States,118.57,0
c080aa,Canada,263.6,0
ab627c,United States,11.83,1
abc591,United States,223.73,0
acf88c,United States,39.73,0
a1b0ef,United States,29.25,0
a2d0d5,United States,37.17,0
accb50,United States,213.42,0
aa41c4,United States,2.06,1
a35388,United States,163.9,0
a4b06c,United States,182.1,0
aa54f1,United States,7.72,1
8960f6,United Arab Emirates,221.78,0
a3183e,United States,259.19,0
a6bfe8,United States,82.72,0
aa41b6,United States,57.53,0
ac7b8a,United States,257.13,0
a005f9,United States,73.22,0
aa077e,United States,69.09,0
8960f8,United Arab Emirates,283.94,0
500205,San Marino,135.91,0
4b1699,Switzerland,110.54,0
a7f9e3,United States,41.24,0
8960f2,United Arab Emirates,221.39,0
a5dc31,United States,72.02,0
8960f0,United Arab Emirates,295.09,0
8960ee,United Arab Emirates,235.07,0
a939e8,United States,255.41,0
a0b867,United States,251.95,0
8960ec,United Arab Emirates,291.42,0
abb271,United States,186.66,0
8960ef,United Arab Emirates,146.26,0
aa54e3,United States,68.12,0
a35ec2,United States,207.19,0
c04632,Canada,63.06,0
a60f7a,United States,0.51,1
0d0cdd,Mexico,241.4,0
a0fef4,United States,283.38,0
49514c,Portugal,203.94,0
49514d,Portugal,240.66,0
a112b6,United States,48.87,0
49514f,Portugal,235.93,0
a10bbc,United States,272.57,0
a2de17,United States,228.52,0
a005fc,United States,4.89,1
47c1f7,Norway,221.65,0
a0ebab,United States,234.59,0
e490ed,Brazil,6.43,1
49514a,Portugal,201.34,0
49514b,Portugal,226.3,0
a23ecf,United States,40.85,0
a16221,United States,138.27,0
a65cce,United States,180.9,0
344197,Spain,70.79,0
a17527,United States,243.41,0
a18858,United States,46.41,0
a4c34c,United States,216.73,0
a7ccad,United States,191.24,0
a72f85,United States,129.77,0
495150,Portugal,1.54,1
8017a1,India,174.66,0
344195,Spain,189.08,0
8017a0,India,184.04,0
151f0c,Russian Federation,89.49,0
a84f5d,United States,56.83,0
151f0d,Russian Federation,17.25,0
8a0603,Indonesia,220.72,0
a0b846,United States,216.37,0
c03f85,Canada,280.11,0
c0332c,Canada,212.68,0
aa9d45,United States,62.33,0
a0b840,United States,0.0,1
a5d007,United States,209.0,0
a04e60,United States,216.1,0
ac828f,United States,181.67,0
a7f9ec,United States,80.49,0
a97608,United States,135.7,0
495148,Portugal,234.25,0
a0b848,United States,223.92,0
a83c39,United States,223.7,0
a7e6c7,United States,217.08,0
440c32,Austria,157.7,0
a03b35,United States,270.71,0
440c34,Austria,203.73,0
ad9b94,United States,4.89,1
aa8a09,United States,232.33,0
440c38,Austria,192.35,0
500214,San Marino,284.01,0
ab2729,United States,216.82,0
a05559,United States,181.44,0
a46078,United States,116.0,0
a1be10,United States,196.54,0
151f12,Russian Federation,241.59,0
ab0d15,United States,217.93,0
a3a391,United States,49.22,0
5001d3,San Marino,154.24,0
a9506e,United States,139.44,0
aa3b05,United States,164.65,0
8003b0,India,246.81,0
5001d4,San Marino,197.98,0
344295,Spain,140.99,0
89611a,United Arab Emirates,215.45,0
4b027e,Switzerland,239.68,0
4b027c,Switzerland,239.28,0
a1624e,United States,137.6,0
a245ef,United States,65.14,0
ac58b9,United States,113.71,0
a5584c,United States,59.04,0
a53207,United States,222.68,0
c03f20,Canada,4.37,1
8016de,India,139.19,0
782240,China,5.66,1
a54535,United States,203.53,0
4b0281,Switzerland,190.2,0
4b0280,Switzerland,71.3,0
a1c557,United States,234.86,0
a35ef1,United States,93.88,0
a1be72,United States,225.39,0
a60ed9,United States,77.8,0
a4d5c7,United States,190.63,0
aa18d5,United States,195.07,0
a79821,United States,258.87,0
a9ac9a,United States,71.06,0
a3eb34,United States,57.33,0
a8b8a3,United States,16.57,0
ac3ea3,United States,146.23,0
a890fe,United States,196.27,0
a34bc8,United States,213.38,0
781b5b,China,252.36,0
a365cf,United States,54.7,0
7c6bc1,Australia,254.66,0
405631,United Kingdom,145.95,0
a1ab1d,United States,48.77,0
a1d873,United States,224.29,0
a59ef0,United States,59.83,0
ad78ac,United States,47.66,0
a29551,United States,208.37,0
758584,Philippines,129.79,0
8016ae,India,151.24,0
485788,Kingdom of the Netherlands,218.36,0
abc504,United States,263.22,0
7c6bc3,Australia,248.72,0
a39b19,United States,206.68,0
8016bc,India,237.71,0
75856d,Philippines,150.7,0
8016ba,India,97.24,0
a4e8ef,United States,162.52,0
8016c8,India,181.07,0
ab8862,United States,229.35,0
782262,China,243.52,0
a6784c,United States,239.96,0
a59ef7,United States,243.91,0
a748dd,United States,36.68,0
a7ce03,United States,48.55,0
c1ea6a,Canada,8.75,1
a4bbbd,United States,84.07,0
8016d3,India,106.82,0
8016d4,India,155.36,0
a365b7,United States,203.33,0
484442,Kingdom of the Netherlands,202.71,0
8016bf,India,91.06,0
485778,Kingdom of the Netherlands,13.38,1
a80830,United States,35.7,0
4b028a,Switzerland,118.68,0
a1623f,United States,143.17,0
896121,United Arab Emirates,254.7,0
8016ca,India,144.96,0
a41e29,United States,166.54,0
8016cc,India,224.35,0
89610f,United Arab Emirates,123.02,0
782272,China,254.01,0
4b0294,Switzerland,53.54,0
abbe23,United States,5.92,1
4b0293,Switzerland,240.32,0
a16e7d,United States,198.87,0
a15b4c,United States,195.88,0
abbe24,United States,94.78,0
a9768a,United States,202.11,0
151e4a,Russian Federation,58.53,0
8003f0,India,241.22,0
ab12b0,United States,65.95,0
ac45ac,United States,250.86,0
a41e94,United States,228.46,0
acf841,United States,103.69,0
ab5b2b,United States,2.57,1
a1b287,United States,85.86,0
acf846,United States,1.03,1
